account_id,account_name,plan_tier,arr_amount,risk_score,total_features_used,high_priority_ratio,downgrade_flag,days_since_activity
A-eb7c38,Company_47,Basic,1140,5,19.0,0.0,False,0
A-b20d99,Company_29,Basic,4560,5,28.0,0.0,False,0
A-039727,Company_107,Enterprise,59700,5,53.0,0.0,True,0
A-b7ef83,Company_474,Enterprise,19104,5,16.0,0.0,False,0
A-b7ef83,Company_474,Enterprise,19104,5,16.0,0.0,False,0
A-ce550d,Company_4,Enterprise,83580,5,18.0,0.2857142857142857,False,0
A-09316c,Company_341,Pro,41160,5,8.0,0.25,False,0
A-ee42db,Company_77,Pro,7644,5,19.0,0.25,False,0
A-98a59a,Company_80,Pro,0,5,78.0,0.3333333333333333,True,0
A-b7724f,Company_320,Basic,2736,5,20.0,0.0,False,0
A-ccb686,Company_491,Enterprise,0,5,97.0,1.0,False,0
A-ccb686,Company_491,Enterprise,0,5,97.0,1.0,False,0
A-779e4e,Company_193,Enterprise,138504,5,30.0,0.0,False,0
A-ad3abd,Company_410,Basic,10032,5,15.0,0.3333333333333333,False,0
A-186a44,Company_101,Enterprise,0,5,55.0,0.5714285714285714,False,0
A-b7724f,Company_320,Basic,2736,5,20.0,0.0,False,0
A-9f0b68,Company_489,Basic,3192,5,24.0,0.3333333333333333,False,0
A-b7724f,Company_320,Basic,2736,5,20.0,0.0,False,0
A-ee42db,Company_77,Pro,7644,5,19.0,0.25,False,0
A-9f0b68,Company_489,Basic,3192,5,24.0,0.3333333333333333,False,0
A-9f9299,Company_133,Pro,16464,5,11.0,0.2,False,0
A-4e44e8,Company_22,Basic,2508,5,19.0,0.0,False,0
A-4e44e8,Company_22,Basic,2508,5,19.0,0.0,False,0
A-ee42db,Company_77,Pro,7644,5,19.0,0.25,False,0
A-9f9299,Company_133,Pro,16464,5,11.0,0.2,False,0
A-ee42db,Company_77,Pro,7644,5,19.0,0.25,False,0
A-3c1a3f,Company_224,Pro,48216,5,22.0,0.25,False,0
A-de24d5,Company_231,Enterprise,0,5,9.0,0.2857142857142857,False,0
A-54ecc2,Company_289,Pro,2352,5,47.0,0.4,False,0
A-702032,Company_186,Basic,6384,5,29.0,0.25,False,0
A-5ed98d,Company_479,Enterprise,57312,5,32.0,0.0,False,0
A-5ed98d,Company_479,Enterprise,57312,5,32.0,0.0,False,0
A-eb1312,Company_322,Basic,16188,5,18.0,0.0,False,0
A-eb1312,Company_322,Basic,16188,5,18.0,0.0,False,0
A-354f12,Company_201,Enterprise,21492,5,24.0,0.0,False,0
A-71615e,Company_167,Basic,0,5,11.0,0.0,False,0
A-702032,Company_186,Basic,6384,5,29.0,0.25,False,0
A-1f0ac7,Company_3,Pro,14112,5,66.0,0.5,False,0
A-19b2c8,Company_476,Enterprise,47760,5,24.0,0.3333333333333333,False,0
A-271f46,Company_84,Basic,8664,5,21.0,0.0,False,0
A-271f46,Company_84,Basic,8664,5,21.0,0.0,False,0
A-9b9fe9,Company_71,Pro,2940,5,0.0,0.25,False,0
A-9b9fe9,Company_71,Pro,2940,5,0.0,0.25,False,0
A-922109,Company_243,Basic,0,5,31.0,0.3333333333333333,False,0
A-4d1e75,Company_58,Enterprise,47760,5,19.0,0.0,False,0
A-d82ef9,Company_355,Enterprise,0,5,29.0,0.2,False,0
A-7dacce,Company_8,Pro,7056,5,76.0,0.75,False,0
A-d27f50,Company_163,Pro,25872,5,12.0,0.25,False,0
A-7d514c,Company_119,Basic,0,5,18.0,0.3333333333333333,False,0
A-6a4e2d,Company_46,Basic,4560,5,51.0,0.0,True,0
A-bece89,Company_128,Enterprise,62088,5,18.0,0.0,False,0
A-bece89,Company_128,Enterprise,62088,5,18.0,0.0,False,0
A-d27f50,Company_163,Enterprise,0,5,23.0,0.25,False,0
A-c70870,Company_253,Pro,55272,5,18.0,0.2,False,0
A-1f0636,Company_368,Enterprise,250740,5,99.0,1.0,False,0
A-2d1036,Company_399,Enterprise,164772,5,30.0,0.2,False,0
A-2d1036,Company_399,Enterprise,164772,5,30.0,0.2,False,0
A-439b2f,Company_152,Pro,15288,5,11.0,0.0,False,0
A-7dacce,Company_8,Pro,7056,5,76.0,0.75,False,0
A-40de06,Company_369,Basic,13680,5,26.0,0.0,False,0
A-157070,Company_85,Enterprise,54924,5,62.0,0.0,True,0
A-439b2f,Company_152,Pro,15288,5,11.0,0.0,False,0
A-157070,Company_85,Enterprise,54924,5,62.0,0.0,True,0
A-92a3af,Company_259,Enterprise,64476,5,29.0,0.25,False,0
A-ac9111,Company_487,Enterprise,50148,5,30.0,0.0,False,0
A-7dacce,Company_8,Pro,7056,5,76.0,0.75,False,0
A-297a2d,Company_448,Enterprise,85968,5,60.0,1.0,False,0
A-f44180,Company_376,Enterprise,0,5,10.0,0.0,False,0
A-54ecc2,Company_289,Pro,2352,5,47.0,0.4,False,0
A-6965e1,Company_379,Enterprise,31044,5,28.0,0.3333333333333333,False,0
A-dcc2f0,Company_309,Pro,8820,5,27.0,0.0,False,0
A-439b2f,Company_152,Basic,1368,5,26.0,0.0,False,0
A-439b2f,Company_152,Basic,1368,5,26.0,0.0,False,0
A-86902e,Company_169,Basic,7752,5,33.0,0.1111111111111111,False,0
A-6965e1,Company_379,Enterprise,31044,5,28.0,0.3333333333333333,False,0
A-a8d89d,Company_326,Basic,0,5,26.0,0.0,False,0
A-a8d89d,Company_326,Basic,0,5,26.0,0.0,False,0
A-2d4502,Company_45,Enterprise,81192,5,7.0,0.0,False,0
A-075038,Company_397,Basic,8436,5,40.0,1.0,False,0
A-089363,Company_387,Enterprise,0,5,4.0,0.3333333333333333,False,0
A-6da850,Company_293,Basic,5700,5,28.0,0.2,False,0
A-6da850,Company_293,Basic,5700,5,28.0,0.2,False,0
A-6da850,Company_293,Basic,5700,5,28.0,0.2,False,0
A-54ecc2,Company_289,Pro,2352,5,47.0,0.4,False,0
A-6965e1,Company_379,Enterprise,31044,5,28.0,0.3333333333333333,False,0
A-cb6cc6,Company_419,Enterprise,0,5,38.0,0.6666666666666666,False,0
A-533452,Company_279,Pro,59388,5,29.0,0.25,False,0
A-34d880,Company_207,Enterprise,9552,5,31.0,0.0,False,0
A-bb1eaa,Company_468,Basic,4788,5,33.0,0.16666666666666666,False,0
A-4e960a,Company_277,Enterprise,0,5,29.0,0.0,False,0
A-922109,Company_243,Basic,0,5,31.0,0.3333333333333333,False,0
A-4f18f0,Company_145,Basic,5472,5,30.0,0.2,False,0
A-4437e4,Company_192,Basic,3876,5,22.0,0.3333333333333333,False,0
A-f92792,Company_67,Pro,8820,5,8.0,0.0,False,0
A-eafc6e,Company_149,Pro,15876,5,28.0,0.0,False,0
A-aa9511,Company_203,Enterprise,54924,5,67.0,0.5,False,0
A-eafc6e,Company_149,Pro,15876,5,28.0,0.0,False,0
A-533452,Company_279,Pro,59388,5,29.0,0.25,False,0
A-533452,Company_279,Pro,59388,5,29.0,0.25,False,0
A-9f2731,Company_24,Pro,0,5,33.0,0.0,False,0
A-9f2731,Company_24,Pro,0,5,33.0,0.0,False,0
A-533452,Company_279,Pro,59388,5,29.0,0.25,False,0
A-eb7fac,Company_28,Pro,7056,5,29.0,0.0,False,0
A-09316c,Company_341,Enterprise,167160,5,33.0,0.25,False,0
A-4f18f0,Company_145,Basic,5472,5,30.0,0.2,False,0
A-54d94a,Company_385,Basic,12540,5,21.0,0.0,False,0
A-c1dfe1,Company_53,Basic,7524,5,32.0,0.3333333333333333,False,0
A-5f2961,Company_284,Basic,12540,5,37.0,1.0,False,0
A-d77f4c,Company_470,Enterprise,224472,5,32.0,0.0,False,0
A-5b4ebb,Company_69,Basic,0,5,24.0,0.0,False,0
A-d792a6,Company_486,Basic,0,5,27.0,0.2,False,0
A-7f8241,Company_42,Enterprise,81192,5,13.0,0.0,False,0
A-7c6b6b,Company_223,Pro,16464,5,72.0,0.4,False,0
A-7920cc,Company_412,Basic,8892,5,24.0,0.0,False,0
A-271f46,Company_84,Enterprise,0,5,31.0,0.0,False,0
A-faa28c,Company_91,Basic,10944,5,28.0,0.0,False,0
A-cd458b,Company_430,Enterprise,62088,5,21.0,0.0,False,0
A-96bbc6,Company_342,Pro,22932,5,28.0,0.3333333333333333,False,0
A-271f46,Company_84,Enterprise,0,5,31.0,0.0,False,0
A-96bbc6,Company_342,Pro,22932,5,28.0,0.3333333333333333,False,0
A-96bbc6,Company_342,Pro,22932,5,28.0,0.3333333333333333,False,0
A-c37601,Company_48,Enterprise,28656,5,22.0,0.0,False,0
A-e08cd3,Company_475,Enterprise,0,5,0.0,0.375,False,0
A-fce879,Company_291,Pro,0,5,45.0,0.0,True,0
A-fce879,Company_291,Pro,0,5,45.0,0.0,True,0
A-c62e55,Company_315,Pro,14112,5,33.0,0.0,False,0
A-d792a6,Company_486,Basic,0,5,27.0,0.2,False,0
A-4e631b,Company_298,Enterprise,52536,5,27.0,0.0,False,0
A-00cac8,Company_26,Enterprise,47760,5,14.0,0.0,False,0
A-40de06,Company_369,Pro,16464,5,32.0,0.0,False,0
A-9bfc9f,Company_228,Pro,31164,5,51.0,0.3333333333333333,True,0
A-faa28c,Company_91,Enterprise,0,5,28.0,0.0,False,0
A-4f18f0,Company_145,Basic,5472,5,19.0,0.2,False,0
A-4f18f0,Company_145,Basic,5472,5,19.0,0.2,False,0
A-d49cc5,Company_275,Pro,44100,5,27.0,0.0,False,0
A-c45b23,Company_75,Enterprise,21492,5,37.0,0.6666666666666666,False,0
A-faa28c,Company_91,Enterprise,0,5,28.0,0.0,False,0
A-9badbd,Company_63,Basic,23484,5,22.0,0.2,False,0
A-b07b56,Company_292,Basic,5700,5,35.0,0.5,False,0
A-09316c,Company_341,Basic,15960,5,25.0,0.25,False,0
A-4ef964,Company_262,Pro,16464,5,23.0,0.3333333333333333,False,0
A-e08cd3,Company_475,Enterprise,159996,5,16.0,0.375,False,0
A-e08cd3,Company_475,Enterprise,159996,5,16.0,0.375,False,0
A-faa28c,Company_91,Basic,10944,5,28.0,0.0,False,0
A-02cd81,Company_76,Pro,25872,5,12.0,0.3333333333333333,False,0
A-ac9111,Company_487,Pro,24108,5,89.0,0.0,True,0
A-bcbe98,Company_452,Pro,27048,5,24.0,0.14285714285714285,False,0
A-e08cd3,Company_475,Enterprise,0,5,0.0,0.375,False,0
A-117171,Company_135,Enterprise,0,5,31.0,0.16666666666666666,False,0
A-4e960a,Company_277,Basic,2736,5,11.0,0.0,False,0
A-812c5b,Company_395,Enterprise,131340,5,15.0,0.25,False,0
A-40a557,Company_86,Enterprise,131340,5,17.0,0.14285714285714285,False,0
A-ee42db,Company_77,Pro,0,5,90.0,0.25,True,0
A-a2485e,Company_467,Enterprise,7164,5,48.0,0.0,True,0
A-dfbd31,Company_190,Enterprise,33432,5,37.0,0.5,False,0
A-dfbd31,Company_190,Enterprise,33432,5,37.0,0.5,False,0
A-104f1a,Company_89,Basic,7752,5,31.0,0.2,False,0
A-104f1a,Company_89,Basic,7752,5,31.0,0.2,False,0
A-ee42db,Company_77,Pro,0,5,90.0,0.25,True,0
A-104f1a,Company_89,Basic,7752,5,31.0,0.2,False,0
A-592832,Company_10,Pro,0,5,100.0,0.3333333333333333,True,0
A-bc4d48,Company_343,Pro,20580,5,65.0,0.5,False,0
A-ccb686,Company_491,Pro,30576,5,64.0,1.0,False,0
A-a0ca4e,Company_6,Enterprise,28656,5,30.0,0.3333333333333333,False,0
A-fdfc91,Company_414,Basic,25308,5,25.0,0.2,False,0
A-5a3eb9,Company_283,Pro,40572,5,22.0,0.3333333333333333,False,0
A-ee42db,Company_77,Pro,0,5,90.0,0.25,True,0
A-313be3,Company_136,Enterprise,0,5,24.0,0.0,False,0
A-95b24a,Company_117,Enterprise,102684,5,53.0,0.6,False,0
A-029f69,Company_129,Pro,1764,5,19.0,0.0,False,0
A-7920cc,Company_412,Basic,8892,5,29.0,0.0,False,0
A-443f6f,Company_304,Basic,8664,5,14.0,0.25,False,0
A-32728c,Company_54,Enterprise,0,5,31.0,0.0,False,0
A-7df7a7,Company_125,Enterprise,107460,5,40.0,0.6666666666666666,False,0
A-32728c,Company_54,Enterprise,0,5,31.0,0.0,False,0
A-32728c,Company_54,Enterprise,0,5,31.0,0.0,False,0
A-029f69,Company_129,Pro,1764,5,19.0,0.0,False,0
A-029f69,Company_129,Pro,1764,5,19.0,0.0,False,0
A-e7beab,Company_458,Pro,11172,5,33.0,0.3333333333333333,False,0
A-a8b49c,Company_72,Basic,1596,5,26.0,0.0,False,0
A-313be3,Company_136,Enterprise,0,5,28.0,0.0,False,0
A-313be3,Company_136,Enterprise,0,5,28.0,0.0,False,0
A-d27f50,Company_163,Basic,10032,5,31.0,0.25,False,0
A-65aeb5,Company_120,Basic,2052,5,89.0,0.5,False,0
A-ee42db,Company_77,Pro,0,5,90.0,0.25,True,0
A-65aeb5,Company_120,Basic,2052,5,89.0,0.5,False,0
A-0f7d77,Company_457,Basic,1368,5,43.0,0.6,False,0
A-117171,Company_135,Enterprise,0,5,31.0,0.16666666666666666,False,0
A-d77f4c,Company_470,Enterprise,224472,5,32.0,0.0,False,0
A-671f31,Company_137,Basic,13452,5,0.0,0.2857142857142857,False,0
A-e7a1e2,Company_295,Basic,2280,5,0.0,0.0,False,0
A-e7a1e2,Company_295,Basic,2280,5,0.0,0.0,False,0
A-7f4db3,Company_441,Basic,0,5,34.0,0.2,True,0
A-92a333,Company_116,Basic,2052,5,60.0,0.25,True,0
A-117171,Company_135,Enterprise,107460,5,54.0,0.16666666666666666,True,0
A-117171,Company_135,Enterprise,107460,5,54.0,0.16666666666666666,True,0
A-117171,Company_135,Enterprise,107460,5,54.0,0.16666666666666666,True,0
A-cd458b,Company_430,Enterprise,23880,5,93.0,0.0,True,0
A-adc1f3,Company_98,Pro,5292,5,25.0,0.3333333333333333,False,0
A-8adedc,Company_300,Basic,912,5,25.0,0.25,False,0
A-751c58,Company_393,Pro,26460,5,29.0,0.0,False,0
A-751c58,Company_393,Pro,26460,5,29.0,0.0,False,0
A-751c58,Company_393,Pro,26460,5,29.0,0.0,False,0
A-71615e,Company_167,Enterprise,35820,5,31.0,0.0,False,0
A-f3ff05,Company_44,Pro,2352,5,14.0,0.3333333333333333,False,0
A-425e76,Company_110,Basic,6384,5,63.0,0.6,False,0
A-e7a1e2,Company_295,Basic,2280,5,0.0,0.0,False,0
A-202b67,Company_305,Pro,6468,5,28.0,0.25,False,0
A-855a48,Company_389,Basic,3192,5,50.0,0.6,False,0
A-1ac5e0,Company_126,Enterprise,0,5,44.0,0.5714285714285714,False,0
A-d77f4c,Company_470,Enterprise,224472,5,32.0,0.0,False,0
A-9b9fe9,Company_71,Basic,7524,5,30.0,0.25,False,0
A-9b9fe9,Company_71,Basic,7524,5,30.0,0.25,False,0
A-b11cd0,Company_439,Pro,15288,5,23.0,0.0,False,0
A-054577,Company_455,Pro,20580,5,25.0,0.0,False,0
A-8adedc,Company_300,Enterprise,0,5,18.0,0.25,False,0
A-02cd81,Company_76,Pro,0,5,17.0,0.3333333333333333,False,0
A-fda07f,Company_230,Enterprise,64476,5,42.0,0.4,False,0
A-902ef7,Company_270,Basic,18924,5,11.0,0.0,False,0
A-f5641b,Company_382,Pro,22344,5,99.0,0.5,False,0
A-b2af2e,Company_227,Enterprise,11940,5,31.0,0.0,False,0
A-5b1bcd,Company_166,Pro,0,5,29.0,0.0,False,0
A-f5641b,Company_382,Pro,22344,5,99.0,0.5,False,0
A-c1dfe1,Company_53,Basic,7524,5,32.0,0.3333333333333333,False,0
A-202b67,Company_305,Pro,6468,5,28.0,0.25,False,0
A-49b828,Company_391,Basic,5472,5,31.0,0.0,False,0
A-425e76,Company_110,Basic,6384,5,63.0,0.6,False,0
A-17939a,Company_162,Basic,8208,5,25.0,0.2857142857142857,False,0
A-10b8da,Company_9,Basic,3192,5,64.0,0.6666666666666666,False,0
A-5247b3,Company_375,Basic,7524,5,80.0,0.4,False,0
A-40a557,Company_86,Pro,9408,5,19.0,0.14285714285714285,False,0
A-b20d99,Company_29,Basic,4560,5,27.0,0.0,False,0
A-9ee962,Company_59,Enterprise,69252,5,0.0,0.3333333333333333,False,0
A-d5a319,Company_158,Basic,0,5,45.0,0.0,True,0
A-f03140,Company_209,Basic,8664,5,19.0,0.14285714285714285,False,0
A-e08cd3,Company_475,Pro,39396,5,33.0,0.375,False,0
A-5247b3,Company_375,Basic,7524,5,80.0,0.4,False,0
A-4d1e75,Company_58,Basic,4560,5,23.0,0.0,False,0
A-1e50e0,Company_415,Pro,57624,5,41.0,0.5,False,0
A-68f37c,Company_202,Basic,21432,5,10.0,0.2,False,0
A-f9cc74,Company_360,Enterprise,0,5,24.0,0.0,False,0
A-e08cd3,Company_475,Pro,39396,5,33.0,0.375,False,0
A-68f37c,Company_202,Basic,21432,5,10.0,0.2,False,0
A-68f37c,Company_202,Basic,21432,5,10.0,0.2,False,0
A-68f37c,Company_202,Basic,21432,5,10.0,0.2,False,0
A-117171,Company_135,Enterprise,0,5,31.0,0.16666666666666666,False,0
A-7f29a7,Company_386,Basic,9348,5,14.0,0.0,False,0
A-eb2fdc,Company_216,Pro,18228,5,19.0,0.0,False,0
A-425e76,Company_110,Basic,6384,5,63.0,0.6,False,0
A-5a3eb9,Company_283,Enterprise,42984,5,26.0,0.3333333333333333,False,0
A-425e76,Company_110,Basic,6384,5,63.0,0.6,False,0
A-bb2f49,Company_356,Pro,9408,5,32.0,0.3333333333333333,False,0
A-37f969,Company_150,Basic,11628,5,8.0,0.2,False,0
A-37f969,Company_150,Basic,11628,5,8.0,0.2,False,0
A-37f969,Company_150,Basic,11628,5,8.0,0.2,False,0
A-37f969,Company_150,Basic,11628,5,8.0,0.2,False,0
A-5a3eb9,Company_283,Enterprise,42984,5,26.0,0.3333333333333333,False,0
A-5a3eb9,Company_283,Enterprise,42984,5,26.0,0.3333333333333333,False,0
A-533452,Company_279,Enterprise,35820,5,83.0,0.25,True,0
A-de58ca,Company_212,Pro,8820,5,26.0,0.2,False,0
A-de24d5,Company_231,Basic,1140,5,29.0,0.2857142857142857,False,0
A-1e50e0,Company_415,Pro,57624,5,41.0,0.5,False,0
A-726cfa,Company_82,Enterprise,90744,5,52.0,0.6666666666666666,False,0
A-533452,Company_279,Enterprise,35820,5,83.0,0.25,True,0
A-533452,Company_279,Enterprise,35820,5,83.0,0.25,True,0
A-533452,Company_279,Enterprise,35820,5,83.0,0.25,True,0
A-6965e1,Company_379,Pro,10584,5,27.0,0.3333333333333333,False,0
A-9affe6,Company_401,Enterprise,16716,5,24.0,0.3333333333333333,False,0
A-b44e3e,Company_383,Pro,0,5,31.0,0.0,False,0
A-781cc0,Company_499,Basic,2736,5,43.0,0.75,False,0
A-883b7d,Company_313,Pro,15876,5,26.0,0.14285714285714285,False,0
A-0dbdc6,Company_366,Pro,17640,5,31.0,0.25,False,0
A-0dbdc6,Company_366,Pro,17640,5,31.0,0.25,False,0
A-c7e58b,Company_404,Basic,684,5,26.0,0.2,False,0
A-039727,Company_107,Basic,5700,5,27.0,0.0,False,0
A-71615e,Company_167,Basic,3420,5,26.0,0.0,False,0
A-faa28c,Company_91,Basic,0,5,6.0,0.0,False,0
A-faa28c,Company_91,Basic,0,5,6.0,0.0,False,0
A-17939a,Company_162,Pro,16464,5,19.0,0.2857142857142857,False,0
A-781cc0,Company_499,Basic,2736,5,43.0,0.75,False,0
A-e4144b,Company_316,Pro,24108,5,19.0,0.3333333333333333,False,0
A-600734,Company_327,Basic,6612,5,31.0,0.2857142857142857,False,0
A-a8d89d,Company_326,Pro,7644,5,19.0,0.0,False,0
A-a8d89d,Company_326,Pro,7644,5,19.0,0.0,False,0
A-a6d261,Company_303,Enterprise,33432,5,16.0,0.25,False,0
A-4c38bc,Company_55,Basic,8208,5,14.0,0.3333333333333333,False,0
A-977ca0,Company_232,Pro,20580,5,32.0,0.3333333333333333,False,0
A-977ca0,Company_232,Pro,3528,5,31.0,0.3333333333333333,False,0
A-eb7fac,Company_28,Enterprise,16716,5,0.0,0.0,False,0
A-0f6450,Company_400,Basic,6384,5,0.0,0.0,False,0
A-10b8f2,Company_151,Enterprise,112236,5,7.0,0.0,False,0
A-378b99,Company_60,Pro,11172,5,9.0,0.16666666666666666,False,0
A-533452,Company_279,Pro,29988,5,29.0,0.25,False,0
A-533452,Company_279,Pro,29988,5,29.0,0.25,False,0
A-432483,Company_78,Pro,4704,5,33.0,0.0,False,0
A-66224b,Company_87,Enterprise,219696,5,27.0,0.16666666666666666,False,0
A-558c72,Company_438,Pro,7056,5,23.0,0.25,False,0
A-dbc825,Company_252,Pro,11172,5,28.0,0.3333333333333333,False,0
A-e89151,Company_234,Enterprise,54924,5,8.0,0.0,False,0
A-40906c,Company_235,Enterprise,219696,5,30.0,0.0,False,0
A-9bfc9f,Company_228,Pro,0,5,23.0,0.3333333333333333,False,0
A-dbc825,Company_252,Pro,11172,5,28.0,0.3333333333333333,False,0
A-462d45,Company_13,Basic,13908,5,52.0,0.5,False,0
A-bb2f49,Company_356,Pro,39984,5,90.0,0.3333333333333333,True,0
A-c37cab,Company_278,Basic,2964,5,75.0,0.5,False,0
A-c37cab,Company_278,Basic,2964,5,75.0,0.5,False,0
A-19b2c8,Company_476,Basic,4560,5,15.0,0.3333333333333333,False,0
A-4e960a,Company_277,Basic,2736,5,27.0,0.0,False,0
A-039727,Company_107,Pro,14700,5,36.0,0.0,True,0
A-40de06,Company_369,Pro,16464,5,20.0,0.0,False,0
A-716841,Company_437,Enterprise,107460,5,8.0,0.0,False,0
A-533452,Company_279,Pro,29988,5,29.0,0.25,False,0
A-533452,Company_279,Pro,29988,5,29.0,0.25,False,0
A-0f6450,Company_400,Basic,6384,5,0.0,0.0,False,0
A-d62e02,Company_420,Enterprise,64476,5,59.0,1.0,False,0
A-a1b80b,Company_184,Enterprise,38208,5,25.0,0.0,False,0
A-adc1f3,Company_98,Enterprise,11940,5,27.0,0.3333333333333333,False,0
A-90a8c8,Company_249,Enterprise,174324,5,30.0,0.0,False,0
A-05f0e5,Company_40,Pro,27048,5,52.0,0.5,False,0
A-684255,Company_20,Basic,2052,5,31.0,0.0,False,0
A-684255,Company_20,Basic,2052,5,31.0,0.0,False,0
A-05f0e5,Company_40,Pro,27048,5,52.0,0.5,False,0
A-b48f73,Company_225,Pro,47040,5,69.0,0.6666666666666666,False,0
A-cbbe12,Company_450,Pro,28812,5,12.0,0.3333333333333333,False,0
A-dec005,Company_445,Basic,4788,5,57.0,0.5,False,0
A-5a184f,Company_124,Pro,0,5,20.0,0.3333333333333333,False,0
A-5a184f,Company_124,Pro,0,5,20.0,0.3333333333333333,False,0
A-5a184f,Company_124,Pro,0,5,20.0,0.3333333333333333,False,0
A-c1dfe1,Company_53,Enterprise,62088,5,36.0,0.3333333333333333,True,0
A-c1dfe1,Company_53,Enterprise,62088,5,36.0,0.3333333333333333,True,0
A-88c6ca,Company_179,Pro,4704,5,23.0,0.0,False,0
A-993085,Company_258,Enterprise,95520,5,66.0,0.25,True,0
A-993085,Company_258,Enterprise,95520,5,66.0,0.25,True,0
A-ff79f2,Company_165,Enterprise,0,5,31.0,0.0,False,0
A-1f559b,Company_357,Enterprise,62088,5,59.0,0.4,False,0
A-3cc791,Company_423,Enterprise,52536,5,31.0,0.3333333333333333,False,0
A-d77f4c,Company_470,Enterprise,131340,5,30.0,0.0,False,0
A-94d3da,Company_61,Basic,9348,5,27.0,0.16666666666666666,False,0
A-94f8c9,Company_51,Enterprise,0,5,10.0,0.0,False,0
A-432483,Company_78,Pro,11172,5,30.0,0.0,False,0
A-993085,Company_258,Enterprise,0,5,8.0,0.25,False,0
A-993085,Company_258,Enterprise,0,5,8.0,0.25,False,0
A-9badbd,Company_63,Pro,45276,5,29.0,0.2,False,0
A-7f6b86,Company_299,Enterprise,0,5,37.0,0.7142857142857143,False,0
A-7641d3,Company_429,Pro,0,5,23.0,0.2,False,0
A-7641d3,Company_429,Pro,0,5,23.0,0.2,False,0
A-970c97,Company_477,Pro,17052,5,33.0,0.0,False,0
A-4437e4,Company_192,Enterprise,14328,5,83.0,0.3333333333333333,True,0
A-d77f4c,Company_470,Enterprise,131340,5,30.0,0.0,False,0
A-d77f4c,Company_470,Enterprise,131340,5,30.0,0.0,False,0
A-0f6450,Company_400,Pro,16464,5,30.0,0.0,False,0
A-0f6450,Company_400,Pro,16464,5,30.0,0.0,False,0
A-1ac5e0,Company_126,Enterprise,0,5,80.0,0.5714285714285714,False,0
A-5a3eb9,Company_283,Basic,4104,5,77.0,0.3333333333333333,True,0
A-5a3eb9,Company_283,Basic,4104,5,77.0,0.3333333333333333,True,0
A-5a3eb9,Company_283,Basic,4104,5,77.0,0.3333333333333333,True,0
A-151c9a,Company_260,Pro,30576,5,68.0,0.5,False,0
A-0f7d77,Company_457,Pro,1764,5,52.0,0.6,False,0
A-396e5f,Company_30,Pro,19992,5,73.0,0.6,False,0
A-7d514c,Company_119,Basic,3876,5,28.0,0.3333333333333333,False,0
A-ad296b,Company_112,Enterprise,90744,5,32.0,0.0,False,0
A-354f12,Company_201,Basic,1596,5,28.0,0.0,False,0
A-ffdfd5,Company_365,Enterprise,71640,5,23.0,0.0,False,0
A-84ebe4,Company_68,Pro,10584,5,17.0,0.25,False,0
A-1b707d,Company_56,Pro,7644,5,15.0,0.0,False,0
A-6e08f3,Company_220,Basic,1824,5,25.0,0.0,False,0
A-0a282f,Company_2,Enterprise,69252,5,31.0,0.0,False,0
A-0a282f,Company_2,Enterprise,69252,5,31.0,0.0,False,0
A-6dee43,Company_478,Enterprise,191040,5,47.0,0.4,False,0
A-484819,Company_109,Enterprise,42984,5,33.0,0.2,False,0
A-484819,Company_109,Enterprise,42984,5,33.0,0.2,False,0
A-1e1b80,Company_416,Enterprise,119400,5,91.0,0.5,False,0
A-9174e0,Company_73,Enterprise,88356,5,10.0,0.0,False,0
A-8bde0c,Company_287,Basic,13908,5,19.0,0.3333333333333333,False,0
A-ff3c73,Company_244,Basic,4788,5,23.0,0.0,False,0
A-ff3c73,Company_244,Basic,4788,5,23.0,0.0,False,0
A-a09355,Company_459,Basic,3192,5,18.0,0.0,False,0
A-a09355,Company_459,Basic,3192,5,18.0,0.0,False,0
A-d4e0d4,Company_403,Pro,68796,5,33.0,0.25,False,0
A-a33200,Company_352,Enterprise,69252,5,26.0,0.0,False,0
A-1e1b80,Company_416,Enterprise,119400,5,91.0,0.5,False,0
A-f3ff05,Company_44,Pro,2352,5,29.0,0.3333333333333333,False,0
A-1e1b80,Company_416,Enterprise,119400,5,91.0,0.5,False,0
A-84ebe4,Company_68,Pro,10584,5,17.0,0.25,False,0
A-c7ffc2,Company_392,Basic,11172,5,43.0,0.5,False,0
A-c7ffc2,Company_392,Basic,11172,5,43.0,0.5,False,0
A-52dd88,Company_127,Basic,5244,5,27.0,0.0,False,0
A-271f46,Company_84,Enterprise,90744,5,23.0,0.0,False,0
A-c70870,Company_253,Enterprise,405960,5,75.0,0.2,True,0
A-bbe56f,Company_406,Enterprise,50148,5,19.0,0.25,False,0
A-adc1f3,Company_98,Enterprise,119400,5,33.0,0.3333333333333333,False,0
A-f25509,Company_92,Enterprise,76416,5,27.0,0.3333333333333333,False,0
A-8adedc,Company_300,Basic,912,5,0.0,0.25,False,0
A-712426,Company_155,Basic,2052,5,17.0,0.16666666666666666,False,0
A-712426,Company_155,Basic,2052,5,17.0,0.16666666666666666,False,0
A-712426,Company_155,Basic,2052,5,17.0,0.16666666666666666,False,0
A-029f69,Company_129,Pro,1764,5,27.0,0.0,False,0
A-029f69,Company_129,Pro,1764,5,27.0,0.0,False,0
A-029f69,Company_129,Pro,1764,5,27.0,0.0,False,0
A-2e3bad,Company_108,Pro,35868,5,35.0,0.4,False,0
A-f45426,Company_172,Pro,9996,5,72.0,0.0,True,0
